uuid,graphic_layer,node,path,point
fb4d855c-83a0-435d-a08a-15c8716f2e7c,Standard,ffcaf979-d707-4d25-8f46-f436f9792d7f,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.84745763,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
a7bdd616-a136-4976-b595-1524c333aac5,Standard,f2d03b34-9595-4819-a00b-ff9ddd92eb07,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.77966102,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
bcc42757-dac4-41da-86e9-31202e91f56f,Standard,b6b1b9fc-e7d8-492d-8601-84c1e756bd83,"{""type"":""LineString"",""coordinates"":[[0.14124294,0.18852459],[0.17514124,0.18852459]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
cc25baf6-91ba-4c2f-a7f3-dff202d7cba5,Standard,1a1e63f7-6196-4856-9f4e-876a44bdf2f8,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.65536723,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
96cdb8c3-a706-441d-834c-ed86988c29fc,Standard,04f29760-9e52-4943-8563-62e1fbd5ed52,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.90960452,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
7bf5033d-efa1-4b45-b885-4c22ede1336d,Standard,df9c3d91-41a0-4e49-bb1f-1cd2a8fd9a2e,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.20338983,0.1557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
86a5a43b-025c-4bb5-b9c3-bf88e610617c,Standard,0170837a-1876-45f9-a613-666f9991964d,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.93785311,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
dc081e8a-4fe0-4bf1-b215-67e1454eae93,Standard,543f7e9f-b9be-486b-b365-2bae79010758,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.77966102,0.98360656],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
cc135490-2330-43ff-8ac5-dff7ce96c433,Standard,32b3bb19-c52a-4a19-890a-94a8918d38a9,"{""type"":""LineString"",""coordinates"":[[0.00564972,0.18852459],[0.03954802,0.18852459]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
3767a331-5208-4bc1-a8cf-cb4b697fdf0f,Standard,32bd37df-255b-4eb2-9d16-5b711132eee6,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.31073446,0.1557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
5c590022-3662-4882-9a3d-e39d618b00ad,Standard,33f29587-f63e-45b7-960b-037bda37a3cb,"{""type"":""LineString"",""coordinates"":[[0.21468927,0.07377049],[0.24858757,0.07377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
1502e4ed-7627-4a7f-b251-02da6c951643,Standard,69aeb4a6-1c4b-4953-bad9-54fc0c7e495b,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.94350282,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
36508d00-e1b3-4df2-a168-e83c84196b35,Standard,5071dd8c-bbc1-4c8d-a180-4492f80e183d,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.9039548,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e328034d-d8f4-42ec-874e-3cb06d91bb3e,Standard,9d02ea80-98d8-4cd0-a635-9104a14a56dd,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.84180791,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
6e15708d-00b1-46c0-9e80-52ddcc89bc61,Standard,80d8252b-045f-471a-9638-416ed3f86120,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.79661017,0.44262295],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b7bdbce0-b7f0-46b7-95b7-24ca8fea2550,Standard,b73208dd-f4a8-4e90-bf2d-7ea67a89525a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.77966102,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ce92f503-5384-4c3b-b86e-4776d7b99159,Standard,d5b861a6-2a5b-4dec-a66e-adbfc6d62873,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.67231638,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
c28b1895-0c06-4dcf-b37c-68793612f035,Standard,2d4beb13-8e6c-46de-9b1c-409c7ca7573a,"{""type"":""LineString"",""coordinates"":[[0.96610169,0.39344262],[1,0.39344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
f5cbde9f-522f-4b81-9093-d648274afcee,Standard,bd288184-99d8-4233-bb3d-484f3922200a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.6779661,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
1306ee4a-e876-4ac6-b981-aab5e6e23406,Standard,535843a3-cf93-412f-b4d7-585337791ba8,"{""type"":""LineString"",""coordinates"":[[0.07909605,0.18852459],[0.11299435,0.18852459]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
69232745-5bf2-45c1-b3a3-8d7ebbe08558,Standard,1396cb4c-cee7-4116-97c9-290f98785719,"{""type"":""LineString"",""coordinates"":[[0.00564972,0.1147541],[0.03954802,0.1147541]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b7477d53-b5db-41d6-9e70-3628e24d5a3d,Standard,033d0230-4aee-47cf-91f9-81f5f40e60b0,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.77966102,0.96721311],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b8697183-05ca-4701-a2e3-d0d25be61acd,Standard,41414318-73e3-4bdc-8147-570a96b28d37,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.85875706,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
f17d8fce-ffcf-4214-af18-af2bb64985b0,Standard,39112046-8953-4e73-a5d9-6a8183a77436,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.09039548,0.1557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
0348790a-ff1f-4f55-8b43-50aea5e5cb18,Standard,bf7e7268-2fb6-4948-ace6-9037ae148fa3,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.93220339,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
fc20d94d-2857-4106-a9e7-3f1aac1173f6,Standard,625bdd2c-a75f-46ef-850c-ca4704d56e55,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.70621469,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
f39077f0-ac8c-4397-823d-37701d7982e8,Standard,898d8295-bf35-4079-9374-99b059c2c956,"{""type"":""LineString"",""coordinates"":[[0.20338983,0.0],[0.23728814,0.0]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
dfe18a4b-8980-40fc-9a77-69a6b5da930d,Standard,01bdd8b2-145f-42b3-80e3-a2366dea1044,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.9039548,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
35e6b00e-3441-4c99-a159-ab750d201ec8,Standard,de756ddb-793d-4b2d-959c-59d938a8f61f,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.75141243,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
00e6a38a-f4f0-4cd8-a182-3c3c2337571e,Standard,9f7599de-c488-46c5-b053-1279a511f7b9,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.74576271,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ed286ef7-6402-4264-9803-72e3ee03a9cf,Standard,4f2402e8-664a-40f2-970a-abc098a2a0d1,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.63841808,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
